mine_id,sample_id,latitude,longitude,depth_m,lithology,mn_grade,assay_confidence,lineament_distance,terrain_score,spectral_signal,prospectivity_label,depth_zone,grade_anomaly,lineament_proximity_score
gumgaon,EXP-GUM-0068,21.40906,78.99983,231,Basement Gneiss,22.1,0.77,1514.7,0.8,0.366,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-7.1,0.243
gumgaon,EXP-GUM-0069,21.39043,79.00448,60,Basement Gneiss,29.8,0.8,112.5,0.73,0.574,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,0.6,0.944
gumgaon,EXP-GUM-0070,21.38806,79.01317,61,Basement Gneiss,30.0,0.8,450.9,0.67,0.566,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,0.8,0.775
gumgaon,EXP-GUM-0071,21.38718,78.99109,169,Mansar Gondite Horizon,30.9,0.9,1745.2,0.96,0.564,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,1.7,0.127
gumgaon,EXP-GUM-0072,21.39345,79.01011,154,Mansar Gondite Horizon,38.9,0.94,759.0,0.67,0.816,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,9.7,0.62
gumgaon,EXP-GUM-0073,21.40032,79.00996,41,Basement Gneiss,24.6,0.74,1506.9,0.74,0.357,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-0_Overburden,-4.6,0.247
gumgaon,EXP-GUM-0074,21.37651,79.02484,188,Quartzite Schist,31.3,0.83,277.3,0.94,0.637,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,2.1,0.861
gumgaon,EXP-GUM-0075,21.37194,79.00956,335,Basement Gneiss,21.9,0.74,1681.3,0.95,0.328,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-7.3,0.159
gumgaon,EXP-GUM-0076,21.38489,78.99227,231,Basement Gneiss,29.3,0.77,86.1,0.91,0.503,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,0.1,0.957
gumgaon,EXP-GUM-0077,21.37019,79.01317,115,Mansar Gondite Horizon,37.1,0.97,1533.3,0.86,0.768,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,7.9,0.233
gumgaon,EXP-GUM-0078,21.3798,79.03275,192,Basement Gneiss,26.4,0.8,1394.3,0.91,0.496,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-2.8,0.303
gumgaon,EXP-GUM-0079,21.40286,79.03231,112,Mansar Gondite Horizon,38.8,0.96,311.5,0.95,0.863,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,9.6,0.844
gumgaon,EXP-GUM-0080,21.36761,79.00902,218,Basement Gneiss,29.1,0.76,414.3,0.97,0.499,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-0.1,0.793
gumgaon,EXP-GUM-0081,21.40921,79.0204,224,Basement Gneiss,23.1,0.76,1684.4,0.65,0.319,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-6.1,0.158
gumgaon,EXP-GUM-0082,21.38637,79.02297,305,Basement Gneiss,23.6,0.75,1194.0,0.71,0.383,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-5.6,0.403
gumgaon,EXP-GUM-0083,21.40095,79.01404,248,Basement Gneiss,25.6,0.74,164.6,0.92,0.487,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-3.6,0.918
gumgaon,EXP-GUM-0084,21.37789,79.01171,285,Basement Gneiss,24.7,0.75,816.7,0.88,0.389,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-4.5,0.592
gumgaon,EXP-GUM-0085,21.36503,78.99899,69,Basement Gneiss,24.6,0.82,1652.1,0.9,0.442,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-1_Schist,-4.6,0.174
gumgaon,EXP-GUM-0086,21.39105,79.00462,290,Basement Gneiss,27.8,0.73,30.1,0.86,0.519,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-1.4,0.985
gumgaon,EXP-GUM-0087,21.39381,79.00326,241,Basement Gneiss,28.2,0.74,147.0,0.93,0.489,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-1.0,0.926
gumgaon,EXP-GUM-0088,21.39214,79.02171,186,Quartzite Schist,26.8,0.82,1715.2,0.66,0.46,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-2.4,0.142
gumgaon,EXP-GUM-0089,21.39266,79.03392,299,Basement Gneiss,24.9,0.73,1132.0,0.87,0.406,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-4.3,0.434
gumgaon,EXP-GUM-0090,21.40536,79.02054,201,Basement Gneiss,25.4,0.8,1270.9,0.8,0.45,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-3.8,0.365
gumgaon,EXP-GUM-0091,21.38733,79.00602,332,Basement Gneiss,26.0,0.75,309.2,0.66,0.47,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-3.2,0.845
gumgaon,EXP-GUM-0092,21.4059,79.001,295,Basement Gneiss,23.5,0.75,1275.5,0.9,0.384,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-5.7,0.362
gumgaon,EXP-GUM-0093,21.3609,79.03514,253,Basement Gneiss,25.9,0.76,476.7,0.74,0.487,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-3.3,0.762
gumgaon,EXP-GUM-0094,21.36563,79.02218,195,Basement Gneiss,27.1,0.8,1182.7,0.65,0.483,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-2.1,0.409
gumgaon,EXP-GUM-0095,21.37506,79.01692,118,Mansar Gondite Horizon,38.2,0.98,635.8,0.67,0.9,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,9.0,0.682
gumgaon,EXP-GUM-0096,21.40261,79.02039,211,Basement Gneiss,26.2,0.75,952.1,0.91,0.453,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-3.0,0.524
gumgaon,EXP-GUM-0097,21.38914,79.03677,294,Basement Gneiss,24.6,0.74,1012.9,0.92,0.376,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-4.6,0.494
gumgaon,EXP-GUM-0098,21.36575,78.99169,311,Basement Gneiss,26.9,0.74,466.3,0.94,0.487,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-2.3,0.767
gumgaon,EXP-GUM-0099,21.38587,79.00852,124,Mansar Gondite Horizon,40.5,0.99,233.6,0.85,0.95,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,11.3,0.883
gumgaon,EXP-GUM-0100,21.38217,79.01735,223,Basement Gneiss,28.8,0.75,194.4,0.73,0.563,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-0.4,0.903
tirodi,EXP-TIR-0001,21.66821,79.70023,178,Basement Gneiss,25.9,0.77,945.1,0.85,0.464,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-2.0,0.527
tirodi,EXP-TIR-0002,21.68831,79.71271,47,Quartzite Schist,29.6,0.83,671.8,0.81,0.623,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,1.7,0.664
tirodi,EXP-TIR-0003,21.67,79.69484,331,Basement Gneiss,21.5,0.74,1258.0,0.71,0.364,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-6.4,0.371
tirodi,EXP-TIR-0004,21.67703,79.69135,187,Basement Gneiss,24.9,0.76,809.0,0.91,0.438,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-3.0,0.595
tirodi,EXP-TIR-0005,21.68863,79.69567,318,Basement Gneiss,24.4,0.72,910.6,0.85,0.385,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-3.5,0.545
tirodi,EXP-TIR-0006,21.68026,79.70637,300,Basement Gneiss,24.8,0.73,823.8,0.98,0.476,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-3.1,0.588
tirodi,EXP-TIR-0007,21.67674,79.70073,157,Basement Gneiss,25.8,0.81,1751.0,0.89,0.481,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-2.1,0.125
tirodi,EXP-TIR-0008,21.67847,79.72219,325,Basement Gneiss,26.0,0.72,480.0,0.74,0.442,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-1.9,0.76
tirodi,EXP-TIR-0009,21.69319,79.71533,61,Mansar Gondite Horizon,29.1,0.89,1462.4,0.77,0.63,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-1_Schist,1.2,0.269
tirodi,EXP-TIR-0010,21.68395,79.71856,47,Quartzite Schist,30.1,0.86,743.3,0.96,0.631,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,2.2,0.628
tirodi,EXP-TIR-0011,21.69693,79.6991,212,Basement Gneiss,27.1,0.75,335.7,0.94,0.484,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-0.8,0.832
tirodi,EXP-TIR-0012,21.66903,79.72612,45,Quartzite Schist,32.1,0.84,194.2,0.65,0.651,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,4.2,0.903
tirodi,EXP-TIR-0013,21.67775,79.7053,206,Basement Gneiss,24.7,0.75,1204.0,0.89,0.325,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-3.2,0.398
tirodi,EXP-TIR-0014,21.70528,79.71562,160,Basement Gneiss,28.2,0.81,1032.4,0.75,0.471,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,0.3,0.484
tirodi,EXP-TIR-0015,21.68532,79.72092,284,Basement Gneiss,23.3,0.73,1119.9,0.84,0.331,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-4.6,0.44
tirodi,EXP-TIR-0016,21.69305,79.71628,241,Basement Gneiss,22.4,0.73,1537.5,0.79,0.307,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-5.5,0.231
tirodi,EXP-TIR-0017,21.7075,79.69829,73,Mansar Gondite Horizon,33.3,0.94,1433.0,0.86,0.736,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,5.4,0.284
tirodi,EXP-TIR-0018,21.66659,79.70148,123,Mansar Gondite Horizon,35.3,0.91,1006.3,0.77,0.774,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,7.4,0.497
tirodi,EXP-TIR-0019,21.7124,79.7037,241,Basement Gneiss,24.1,0.74,690.1,0.66,0.432,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-3.8,0.655
tirodi,EXP-TIR-0020,21.7112,79.70021,37,Quartzite Schist,30.2,0.8,225.3,0.7,0.63,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,2.3,0.887
tirodi,EXP-TIR-0021,21.70081,79.70393,116,Mansar Gondite Horizon,34.4,0.95,1225.0,0.94,0.76,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,6.5,0.387
tirodi,EXP-TIR-0022,21.70434,79.7302,115,Mansar Gondite Horizon,36.9,0.94,512.3,0.78,0.844,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,9.0,0.744
tirodi,EXP-TIR-0023,21.69007,79.68871,199,Basement Gneiss,23.7,0.74,1413.0,0.93,0.413,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-4.2,0.294
tirodi,EXP-TIR-0024,21.67812,79.69397,86,Mansar Gondite Horizon,37.3,0.99,440.2,0.74,0.894,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,9.4,0.78
tirodi,EXP-TIR-0025,21.69089,79.69836,207,Basement Gneiss,25.1,0.74,405.2,0.86,0.467,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-2.8,0.797
tirodi,EXP-TIR-0026,21.68309,79.73069,302,Basement Gneiss,29.2,0.73,0.7,0.85,0.543,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,1.3,1.0
tirodi,EXP-TIR-0027,21.68276,79.68297,174,Basement Gneiss,26.2,0.79,969.6,0.97,0.414,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-1.7,0.515
tirodi,EXP-TIR-0028,21.69911,79.70767,299,Basement Gneiss,22.8,0.75,1391.5,0.69,0.365,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-5.1,0.304
tirodi,EXP-TIR-0029,21.67679,79.72485,322,Basement Gneiss,24.5,0.74,546.7,0.97,0.446,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-3.4,0.727
tirodi,EXP-TIR-0030,21.70618,79.71044,143,Quartzite Schist,30.4,0.85,639.2,0.9,0.622,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,2.5,0.68
tirodi,EXP-TIR-0031,21.68856,79.70562,206,Basement Gneiss,27.0,0.75,26.1,0.9,0.551,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-0.9,0.987
tirodi,EXP-TIR-0032,21.7108,79.69102,59,Mansar Gondite Horizon,33.1,0.91,1108.3,0.93,0.674,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,5.2,0.446
tirodi,EXP-TIR-0033,21.66612,79.72517,166,Basement Gneiss,28.0,0.77,606.9,0.96,0.598,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,0.1,0.697
tirodi,EXP-TIR-0034,21.68684,79.71539,252,Basement Gneiss,25.4,0.73,763.2,0.75,0.402,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-2.5,0.618
tirodi,EXP-TIR-0035,21.70322,79.69494,91,Mansar Gondite Horizon,38.3,0.99,638.7,0.65,0.871,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,10.4,0.681
tirodi,EXP-TIR-0036,21.70471,79.71802,69,Mansar Gondite Horizon,34.2,0.94,1196.8,0.87,0.761,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,6.3,0.402
tirodi,EXP-TIR-0037,21.7053,79.71168,52,Quartzite Schist,31.9,0.87,659.5,0.78,0.656,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,4.0,0.67
tirodi,EXP-TIR-0038,21.6663,79.69844,59,Mansar Gondite Horizon,31.5,0.9,1326.7,0.68,0.599,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,3.6,0.337
tirodi,EXP-TIR-0039,21.70273,79.71635,40,Quartzite Schist,28.6,0.82,818.2,0.75,0.58,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,0.7,0.591
tirodi,EXP-TIR-0040,21.67705,79.72117,317,Basement Gneiss,26.4,0.74,226.1,0.76,0.51,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-1.5,0.887
tirodi,EXP-TIR-0041,21.6743,79.71302,333,Basement Gneiss,25.9,0.72,853.3,0.86,0.366,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-2.0,0.573
tirodi,EXP-TIR-0042,21.70743,79.70615,166,Basement Gneiss,29.7,0.79,371.7,0.67,0.608,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,1.8,0.814
tirodi,EXP-TIR-0043,21.6751,79.7167,284,Basement Gneiss,27.4,0.73,416.0,0.82,0.471,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-0.5,0.792
tirodi,EXP-TIR-0044,21.70177,79.69457,181,Basement Gneiss,26.6,0.74,442.4,0.86,0.479,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-1.3,0.779
tirodi,EXP-TIR-0045,21.70043,79.69688,25,Basement Gneiss,28.2,0.8,513.5,0.74,0.523,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,0.3,0.743
tirodi,EXP-TIR-0046,21.66613,79.72297,26,Basement Gneiss,26.5,0.77,815.2,0.75,0.537,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,-1.4,0.592
tirodi,EXP-TIR-0047,21.68101,79.69452,290,Basement Gneiss,26.4,0.74,66.3,0.94,0.533,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-1.5,0.967
tirodi,EXP-TIR-0048,21.7085,79.69987,328,Basement Gneiss,21.9,0.74,1692.4,0.81,0.338,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-6.0,0.154
tirodi,EXP-TIR-0049,21.69464,79.71619,26,Basement Gneiss,24.2,0.81,1704.9,0.87,0.439,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-0_Overburden,-3.7,0.148
tirodi,EXP-TIR-0050,21.70105,79.72854,246,Basement Gneiss,22.2,0.75,1789.9,0.91,0.312,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-5.7,0.105
tirodi,EXP-TIR-0051,21.66541,79.699,326,Basement Gneiss,23.3,0.73,1372.3,0.8,0.273,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-4.6,0.314
tirodi,EXP-TIR-0052,21.68144,79.69949,41,Quartzite Schist,29.4,0.85,1347.1,0.92,0.518,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-0_Overburden,1.5,0.326
tirodi,EXP-TIR-0053,21.6736,79.71387,173,Basement Gneiss,26.7,0.78,851.0,0.87,0.467,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-1.2,0.574
tirodi,EXP-TIR-0054,21.67777,79.68783,230,Basement Gneiss,25.3,0.74,1062.2,0.86,0.367,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-2.6,0.469
tirodi,EXP-TIR-0055,21.69866,79.69096,305,Basement Gneiss,25.1,0.72,245.4,0.67,0.456,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-2.8,0.877
tirodi,EXP-TIR-0056,21.68879,79.69438,288,Basement Gneiss,23.3,0.74,1015.9,0.81,0.39,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-4.6,0.492
tirodi,EXP-TIR-0057,21.68955,79.71076,28,Basement Gneiss,28.1,0.8,623.6,0.82,0.559,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,0.2,0.688
tirodi,EXP-TIR-0058,21.67859,79.7197,268,Basement Gneiss,26.5,0.72,257.3,0.69,0.495,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-1.4,0.871
tirodi,EXP-TIR-0059,21.70151,79.72136,62,Mansar Gondite Horizon,31.6,0.9,1158.4,0.82,0.725,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,3.7,0.421
tirodi,EXP-TIR-0060,21.68159,79.68107,119,Mansar Gondite Horizon,33.6,0.92,1280.4,0.93,0.745,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,5.7,0.36
tirodi,EXP-TIR-0061,21.70793,79.72016,270,Basement Gneiss,21.6,0.72,1757.2,0.75,0.262,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-6.3,0.121
tirodi,EXP-TIR-0062,21.67441,79.69333,177,Basement Gneiss,27.6,0.78,911.9,0.67,0.452,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-0.3,0.544
tirodi,EXP-TIR-0063,21.71014,79.72026,337,Basement Gneiss,26.7,0.73,211.8,0.67,0.503,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-1.2,0.894
tirodi,EXP-TIR-0064,21.67427,79.69079,69,Mansar Gondite Horizon,34.1,0.92,1168.9,0.84,0.778,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,6.2,0.416
tirodi,EXP-TIR-0065,21.70356,79.7128,147,Quartzite Schist,31.4,0.85,572.5,0.76,0.595,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,3.5,0.714
tirodi,EXP-TIR-0066,21.67753,79.7045,305,Basement Gneiss,23.6,0.72,1305.3,0.7,0.355,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-4.3,0.347
tirodi,EXP-TIR-0067,21.69455,79.70338,67,Mansar Gondite Horizon,35.8,0.93,478.1,0.73,0.805,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,7.9,0.761
tirodi,EXP-TIR-0068,21.69698,79.68481,111,Mansar Gondite Horizon,36.8,0.96,1016.0,0.83,0.805,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,8.9,0.492
tirodi,EXP-TIR-0069,21.66519,79.68929,165,Basement Gneiss,28.5,0.81,519.0,0.73,0.555,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,0.6,0.74
tirodi,EXP-TIR-0070,21.67285,79.72857,338,Basement Gneiss,26.3,0.74,462.2,0.79,0.411,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-1.6,0.769
tirodi,EXP-TIR-0071,21.66665,79.71212,334,Basement Gneiss,21.9,0.76,1788.3,0.95,0.346,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-6.0,0.106
tirodi,EXP-TIR-0072,21.71101,79.70707,332,Basement Gneiss,25.2,0.75,855.7,0.81,0.396,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-2.7,0.572
tirodi,EXP-TIR-0073,21.67537,79.71303,234,Basement Gneiss,23.9,0.74,734.3,0.9,0.436,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-4.0,0.633
tirodi,EXP-TIR-0074,21.66361,79.68145,137,Quartzite Schist,30.4,0.89,1439.9,0.76,0.564,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,2.5,0.28
tirodi,EXP-TIR-0075,21.69944,79.68577,160,Basement Gneiss,27.9,0.78,651.7,0.87,0.548,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,0.0,0.674
tirodi,EXP-TIR-0076,21.67744,79.70089,314,Basement Gneiss,23.8,0.75,1657.0,0.78,0.311,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-4.1,0.172
tirodi,EXP-TIR-0077,21.70892,79.72855,206,Basement Gneiss,24.3,0.75,864.2,0.73,0.457,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-3.6,0.568
tirodi,EXP-TIR-0078,21.68093,79.71383,100,Mansar Gondite Horizon,38.2,0.96,40.9,0.72,0.95,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,10.3,0.98
tirodi,EXP-TIR-0079,21.6648,79.68976,298,Basement Gneiss,27.7,0.74,517.8,0.84,0.406,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-0.2,0.741
tirodi,EXP-TIR-0080,21.70094,79.69512,136,Quartzite Schist,34.0,0.88,403.1,0.91,0.718,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,6.1,0.798
tirodi,EXP-TIR-0081,21.68788,79.69123,211,Basement Gneiss,22.2,0.73,1416.4,0.93,0.341,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-5.7,0.292
tirodi,EXP-TIR-0082,21.66656,79.68445,321,Basement Gneiss,25.0,0.75,827.3,0.92,0.34,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-2.9,0.586
tirodi,EXP-TIR-0083,21.67961,79.71568,267,Basement Gneiss,27.6,0.74,11.7,0.94,0.48,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-0.3,0.994
tirodi,EXP-TIR-0084,21.67712,79.70226,36,Quartzite Schist,26.1,0.81,1562.4,0.65,0.489,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-0_Overburden,-1.8,0.219
tirodi,EXP-TIR-0085,21.68913,79.68373,331,Basement Gneiss,25.6,0.73,190.6,0.75,0.467,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-2.3,0.905
tirodi,EXP-TIR-0086,21.66307,79.71747,329,Basement Gneiss,21.4,0.75,1677.4,0.89,0.35,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-6.5,0.161
tirodi,EXP-TIR-0087,21.68413,79.69615,127,Mansar Gondite Horizon,32.5,0.91,1365.5,0.71,0.705,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,4.6,0.317
tirodi,EXP-TIR-0088,21.7081,79.72133,335,Basement Gneiss,28.4,0.75,87.6,0.84,0.482,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,0.5,0.956
tirodi,EXP-TIR-0089,21.66692,79.70822,248,Basement Gneiss,25.7,0.76,328.2,0.84,0.488,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-2.2,0.836
tirodi,EXP-TIR-0090,21.66512,79.69427,214,Basement Gneiss,26.2,0.73,54.3,0.9,0.54,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-1.7,0.973
tirodi,EXP-TIR-0091,21.68869,79.70644,141,Quartzite Schist,33.9,0.88,119.1,0.8,0.753,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,6.0,0.94
tirodi,EXP-TIR-0092,21.69773,79.71745,296,Basement Gneiss,25.5,0.73,367.7,0.71,0.494,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-2.4,0.816
tirodi,EXP-TIR-0093,21.67978,79.72993,294,Basement Gneiss,24.2,0.76,1360.6,0.84,0.391,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-3.7,0.32
tirodi,EXP-TIR-0094,21.68781,79.70003,76,Mansar Gondite Horizon,37.2,0.93,588.3,0.78,0.865,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,9.3,0.706
tirodi,EXP-TIR-0095,21.70495,79.68157,246,Basement Gneiss,26.4,0.75,439.3,0.73,0.46,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-1.5,0.78
tirodi,EXP-TIR-0096,21.70386,79.70832,329,Basement Gneiss,26.0,0.75,180.6,0.89,0.49,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-1.9,0.91
tirodi,EXP-TIR-0097,21.67196,79.721,199,Basement Gneiss,26.3,0.73,355.1,0.94,0.453,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-1.6,0.822
tirodi,EXP-TIR-0098,21.67849,79.6955,299,Basement Gneiss,27.1,0.74,253.0,0.73,0.514,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-0.8,0.874
tirodi,EXP-TIR-0099,21.69159,79.72264,310,Basement Gneiss,26.1,0.73,179.1,0.74,0.492,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-1.8,0.91
tirodi,EXP-TIR-0100,21.68065,79.71206,130,Mansar Gondite Horizon,36.2,0.91,239.9,0.67,0.765,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,8.3,0.88
ukwa,EXP-UKW-0001,21.95629,80.46364,240,Basement Gneiss,23.0,0.76,1508.4,0.77,0.332,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-8.5,0.246
ukwa,EXP-UKW-0002,21.97409,80.47557,224,Basement Gneiss,21.7,0.73,1601.2,0.9,0.33,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-9.8,0.199
