timestamp,mine_id,equipment_id,equipment_type,operating_hours,engine_temperature,vibration_rms,hydraulic_pressure,fuel_rate,utilization,availability,maintenance_age,fault_code,failure_event,vibration_zscore,temperature_anomaly,utilization_change,equipment_health_score
2025-06-05 22:00:00,dongri-buzurg,LD-DON-01,Wheel Loader,1635,79.8,1.81,173.9,41.9,79.5,87.5,135,NONE,0,-1.97,0.9,4.5,79.2
2025-06-05 22:00:00,gumgaon,LD-GUM-01,Wheel Loader,3881,77.6,2.91,157.3,48.8,72.1,78.5,381,NONE,0,0.41,-1.3,-8.5,48.0
2025-06-05 22:00:00,balaghat,LD-BAL-01,Wheel Loader,2437,73.8,2.46,165.6,43.1,77.3,83.8,437,NONE,0,-0.57,-5.1,-1.3,69.5
2025-06-05 22:00:00,ukwa,LD-UKW-01,Wheel Loader,3595,77.0,2.97,167.9,44.1,75.6,79.3,95,NONE,0,0.54,-1.9,0.9,50.5
2025-06-05 22:00:00,tirodi,LD-TIR-01,Wheel Loader,3141,79.5,3.66,163.6,45.1,71.7,79.3,141,NONE,0,2.03,0.6,-2.5,43.2
2025-06-06 00:00:00,ukwa,CR-UKW-01,Primary Jaw Crusher,1093,76.9,3.06,177.7,0.0,77.7,86.6,93,NONE,0,-0.62,-9.4,4.9,86.3
2025-06-06 00:00:00,tirodi,CR-TIR-01,Primary Jaw Crusher,346,83.3,3.16,176.9,0.0,75.5,88.6,346,NONE,0,-0.45,-3.0,-2.6,95.7
2025-06-06 00:00:00,balaghat,CR-BAL-01,Primary Jaw Crusher,3444,92.2,3.83,162.8,0.0,67.8,78.0,444,NONE,0,0.66,5.9,-9.4,48.7
2025-06-06 00:00:00,gumgaon,CR-GUM-01,Primary Jaw Crusher,3268,84.2,3.64,150.7,0.0,71.8,78.9,268,NONE,0,0.34,-2.1,3.7,56.3
2025-06-06 00:00:00,dongri-buzurg,CR-DON-01,Primary Jaw Crusher,2238,80.5,3.23,167.8,0.0,69.3,82.8,238,NONE,0,-0.34,-5.8,-3.5,72.0
2025-06-06 02:00:00,tirodi,DP-TIR-01,Heavy Haul Truck (35T),1087,94.7,2.33,168.3,40.6,79.1,88.1,87,NONE,0,-0.97,2.6,6.7,85.2
2025-06-06 02:00:00,gumgaon,DP-GUM-01,Heavy Haul Truck (35T),3890,98.0,3.49,158.8,45.1,67.5,77.4,390,WARN_THERMAL_DRIFT,0,0.96,5.9,-4.1,40.6
2025-06-06 02:00:00,ukwa,DP-UKW-01,Heavy Haul Truck (35T),3251,90.0,3.66,170.3,45.2,71.5,78.9,251,NONE,0,1.24,-2.1,-2.8,48.8
2025-06-06 02:00:00,balaghat,DP-BAL-01,Heavy Haul Truck (35T),3779,94.2,2.99,160.1,47.6,74.7,78.7,279,NONE,0,0.13,2.1,-0.2,50.7
2025-06-06 02:00:00,dongri-buzurg,DP-DON-01,Heavy Haul Truck (35T),975,83.3,1.97,172.9,42.3,83.5,89.1,475,NONE,0,-1.56,-8.8,4.9,87.8
2025-06-06 04:00:00,gumgaon,DP-GUM-02,Heavy Haul Truck (35T),2504,94.2,2.59,169.8,44.3,77.8,83.3,4,NONE,0,-0.53,2.1,1.8,67.8
2025-06-06 04:00:00,ukwa,DP-UKW-02,Heavy Haul Truck (35T),4039,87.7,3.1,154.2,49.0,71.9,77.7,39,NONE,0,0.31,-4.4,6.5,46.9
2025-06-06 04:00:00,dongri-buzurg,DP-DON-02,Heavy Haul Truck (35T),591,93.0,2.57,171.4,39.3,75.6,89.1,91,NONE,0,-0.57,0.9,-1.5,92.2
2025-06-06 04:00:00,balaghat,DP-BAL-02,Heavy Haul Truck (35T),1134,86.5,3.14,180.7,41.6,80.3,86.3,134,NONE,0,0.38,-5.6,2.6,82.6
2025-06-06 04:00:00,tirodi,DP-TIR-02,Heavy Haul Truck (35T),1041,90.0,2.29,174.5,42.6,76.5,88.3,41,NONE,0,-1.03,-2.1,5.6,87.0
2025-06-06 06:00:00,gumgaon,DP-GUM-03,Heavy Haul Truck (35T),2593,89.7,2.9,171.5,47.1,77.2,82.4,93,NONE,0,-0.02,-2.4,1.9,67.6
2025-06-06 06:00:00,dongri-buzurg,DP-DON-03,Heavy Haul Truck (35T),2941,94.3,3.11,157.5,42.9,76.5,81.0,441,NONE,0,0.33,2.2,0.3,59.4
2025-06-06 06:00:00,balaghat,DP-BAL-03,Heavy Haul Truck (35T),1570,87.0,3.3,174.3,44.2,72.8,84.7,70,NONE,0,0.65,-5.1,-7.4,74.8
2025-06-06 06:00:00,ukwa,DP-UKW-03,Heavy Haul Truck (35T),1278,86.9,2.38,171.8,40.2,73.6,87.4,278,NONE,0,-0.88,-5.2,-4.9,84.0
2025-06-06 06:00:00,tirodi,DP-TIR-03,Heavy Haul Truck (35T),2733,91.8,2.63,160.1,47.4,76.1,82.5,233,NONE,0,-0.47,-0.3,7.4,65.8
2025-06-06 08:00:00,tirodi,DP-TIR-04,Heavy Haul Truck (35T),3963,85.1,3.1,159.1,48.3,73.5,77.9,463,NONE,0,0.31,-7.0,8.1,47.8
2025-06-06 08:00:00,gumgaon,DP-GUM-04,Heavy Haul Truck (35T),3270,97.5,3.12,157.0,43.3,77.0,80.0,270,WARN_THERMAL_DRIFT,0,0.35,5.4,0.6,53.7
2025-06-06 08:00:00,dongri-buzurg,DP-DON-04,Heavy Haul Truck (35T),1664,88.0,2.62,177.3,42.9,80.9,85.8,164,NONE,0,-0.48,-4.1,2.8,79.2
2025-06-06 08:00:00,balaghat,DP-BAL-04,Heavy Haul Truck (35T),1408,87.5,2.19,174.0,40.3,76.4,87.4,408,NONE,0,-1.2,-4.6,-1.0,82.4
2025-06-06 08:00:00,ukwa,DP-UKW-04,Heavy Haul Truck (35T),936,87.0,2.56,175.5,41.7,72.0,88.1,436,NONE,0,-0.58,-5.1,-10.2,88.3
2025-06-06 10:00:00,tirodi,EX-TIR-01,Face Shovel Excavator,385,70.5,1.47,182.9,36.1,79.4,91.9,385,NONE,0,-2.08,-9.2,-3.7,95.2
2025-06-06 10:00:00,dongri-buzurg,EX-DON-01,Face Shovel Excavator,4173,77.1,2.79,157.5,47.2,77.3,77.9,173,NONE,0,0.1,-2.6,0.2,47.0
2025-06-06 10:00:00,gumgaon,EX-GUM-01,Face Shovel Excavator,1770,75.3,2.2,168.2,44.4,70.9,86.3,270,NONE,0,-0.87,-4.4,-7.4,77.9
2025-06-06 10:00:00,ukwa,EX-UKW-01,Face Shovel Excavator,3266,76.5,2.56,152.9,44.3,76.4,81.1,266,NONE,0,-0.28,-3.2,2.7,59.2
2025-06-06 10:00:00,balaghat,EX-BAL-01,Face Shovel Excavator,1375,78.3,1.75,177.9,43.6,84.5,88.4,375,NONE,0,-1.61,-1.4,3.4,82.8
2025-06-06 12:00:00,gumgaon,EX-GUM-02,Face Shovel Excavator,3199,80.5,2.52,166.1,43.8,73.0,81.4,199,NONE,0,-0.34,0.8,-2.9,59.7
2025-06-06 12:00:00,dongri-buzurg,EX-DON-02,Face Shovel Excavator,2711,77.4,2.2,161.4,43.1,73.5,83.5,211,NONE,0,-0.87,-2.3,-8.8,66.1
2025-06-06 12:00:00,balaghat,EX-BAL-02,Face Shovel Excavator,4054,79.2,3.19,164.1,45.8,75.9,77.5,54,NONE,0,0.76,-0.5,2.6,42.9
2025-06-06 12:00:00,tirodi,EX-TIR-02,Face Shovel Excavator,4198,78.4,4.07,160.3,47.3,70.0,75.3,198,NONE,0,2.22,-1.3,-1.0,28.7
2025-06-06 12:00:00,ukwa,EX-UKW-02,Face Shovel Excavator,3109,82.7,2.52,167.8,47.3,72.3,81.6,109,NONE,0,-0.34,3.0,-3.9,59.8
2025-06-06 14:00:00,balaghat,DR-BAL-01,Rotary Blast Drill,3376,88.1,4.28,154.2,47.8,65.1,77.3,376,NONE,0,3.69,9.1,-11.8,22.3
2025-06-06 14:00:00,gumgaon,DR-GUM-01,Rotary Blast Drill,1919,77.1,2.38,181.3,40.8,79.0,85.5,419,NONE,0,-0.55,-1.9,2.1,76.0
2025-06-06 14:00:00,tirodi,DR-TIR-01,Rotary Blast Drill,2882,77.3,2.47,157.8,46.1,85.4,82.4,382,NONE,0,-0.35,-1.7,2.4,64.0
2025-06-06 14:00:00,ukwa,DR-UKW-01,Rotary Blast Drill,2342,78.7,2.58,163.1,46.0,78.8,83.8,342,NONE,0,-0.1,-0.3,2.3,70.7
2025-06-06 14:00:00,dongri-buzurg,DR-DON-01,Rotary Blast Drill,2564,73.0,2.13,166.0,44.1,75.4,84.0,64,NONE,0,-1.11,-6.0,-0.6,68.0
2025-06-06 16:00:00,dongri-buzurg,DZ-DON-01,Tracked Bulldozer,2086,85.5,2.16,173.5,40.1,79.9,85.4,86,NONE,0,-1.34,6.0,4.9,71.2
2025-06-06 16:00:00,tirodi,DZ-TIR-01,Tracked Bulldozer,3833,77.0,2.61,157.8,48.6,77.2,79.3,333,NONE,0,-0.39,-2.5,5.3,52.1
2025-06-06 16:00:00,ukwa,DZ-UKW-01,Tracked Bulldozer,3939,80.6,2.66,161.2,48.8,75.3,78.9,439,NONE,0,-0.29,1.1,-0.8,50.3
2025-06-06 16:00:00,balaghat,DZ-BAL-01,Tracked Bulldozer,1924,82.1,2.06,168.2,44.1,82.6,86.1,424,NONE,0,-1.56,2.6,9.3,74.8
2025-06-06 16:00:00,gumgaon,DZ-GUM-01,Tracked Bulldozer,3876,79.0,2.69,159.4,47.7,77.1,79.0,376,NONE,0,-0.22,-0.5,0.1,51.6
2025-06-06 18:00:00,tirodi,LD-TIR-01,Wheel Loader,3161,73.6,2.43,153.3,44.0,77.9,81.7,161,NONE,0,-0.63,-5.3,6.2,60.5
2025-06-06 18:00:00,gumgaon,LD-GUM-01,Wheel Loader,3901,83.0,2.83,160.7,45.9,77.6,78.6,401,NONE,0,0.23,4.1,5.5,47.4
2025-06-06 18:00:00,dongri-buzurg,LD-DON-01,Wheel Loader,1655,76.6,2.09,165.8,43.6,81.9,86.9,155,NONE,0,-1.37,-2.3,2.4,79.3
2025-06-06 18:00:00,balaghat,LD-BAL-01,Wheel Loader,2457,77.5,2.24,166.5,41.0,80.5,84.1,457,NONE,0,-1.04,-1.4,3.2,69.3
2025-06-06 18:00:00,ukwa,LD-UKW-01,Wheel Loader,3615,73.9,2.53,169.2,46.0,74.6,80.1,115,NONE,0,-0.42,-5.0,-1.0,54.8
2025-06-06 20:00:00,tirodi,CR-TIR-01,Primary Jaw Crusher,366,84.8,2.35,171.8,0.0,79.5,90.2,366,NONE,0,-1.8,-1.5,4.0,95.4
2025-06-06 20:00:00,ukwa,CR-UKW-01,Primary Jaw Crusher,1113,87.1,2.76,175.7,0.0,75.2,87.1,113,NONE,0,-1.12,0.8,-2.5,85.7
2025-06-06 20:00:00,balaghat,CR-BAL-01,Primary Jaw Crusher,3464,89.5,4.39,159.6,0.0,74.0,76.8,464,NONE,0,1.59,3.2,6.2,41.7
2025-06-06 20:00:00,gumgaon,CR-GUM-01,Primary Jaw Crusher,3288,84.2,3.41,165.4,0.0,73.6,79.3,288,NONE,0,-0.04,-2.1,1.8,58.9
2025-06-06 20:00:00,dongri-buzurg,CR-DON-01,Primary Jaw Crusher,2258,88.7,3.61,168.8,0.0,73.8,82.0,258,NONE,0,0.29,2.4,4.5,68.2
2025-06-06 22:00:00,tirodi,DP-TIR-01,Heavy Haul Truck (35T),1107,89.4,2.2,173.9,40.7,83.9,88.3,107,NONE,0,-1.18,-2.7,4.8,86.2
2025-06-06 22:00:00,balaghat,DP-BAL-01,Heavy Haul Truck (35T),3799,97.2,3.21,156.0,48.2,69.9,78.2,299,WARN_THERMAL_DRIFT,0,0.5,5.1,-4.8,46.0
2025-06-06 22:00:00,gumgaon,DP-GUM-01,Heavy Haul Truck (35T),3910,87.4,3.34,154.7,46.7,74.0,77.6,410,NONE,0,0.71,-4.7,6.5,45.1
2025-06-06 22:00:00,ukwa,DP-UKW-01,Heavy Haul Truck (35T),3271,90.2,2.85,160.4,46.8,76.1,80.5,271,NONE,0,-0.1,-1.9,4.6,59.1
2025-06-06 22:00:00,dongri-buzurg,DP-DON-01,Heavy Haul Truck (35T),995,90.5,2.01,179.9,40.5,76.7,89.0,495,NONE,0,-1.5,-1.6,-6.8,87.6
2025-06-07 00:00:00,ukwa,DP-UKW-02,Heavy Haul Truck (35T),4059,93.3,3.2,158.0,44.9,74.3,77.4,59,NONE,0,0.48,1.2,2.4,44.6
2025-06-07 00:00:00,tirodi,DP-TIR-02,Heavy Haul Truck (35T),1061,83.2,2.11,162.2,41.8,78.0,88.6,61,NONE,0,-1.33,-8.9,1.5,86.7
2025-06-07 00:00:00,gumgaon,DP-GUM-02,Heavy Haul Truck (35T),2524,92.4,2.89,168.0,44.6,76.7,82.6,24,NONE,0,-0.04,0.3,-1.1,68.3
2025-06-07 00:00:00,balaghat,DP-BAL-02,Heavy Haul Truck (35T),1154,93.0,2.57,177.4,38.3,74.3,87.4,154,NONE,0,-0.57,0.9,-6.0,85.2
2025-06-07 00:00:00,dongri-buzurg,DP-DON-02,Heavy Haul Truck (35T),611,91.8,1.99,170.2,42.3,79.6,90.2,111,NONE,0,-1.53,-0.3,4.0,92.4
2025-06-07 02:00:00,dongri-buzurg,DP-DON-03,Heavy Haul Truck (35T),2961,94.6,3.27,153.8,43.9,70.5,80.6,461,NONE,0,0.6,2.5,-6.0,56.8
2025-06-07 02:00:00,balaghat,DP-BAL-03,Heavy Haul Truck (35T),1590,90.4,2.49,176.9,40.9,76.4,86.2,90,NONE,0,-0.7,-1.7,3.6,80.1
2025-06-07 02:00:00,tirodi,DP-TIR-03,Heavy Haul Truck (35T),2753,92.5,2.61,181.7,42.6,75.5,82.5,253,NONE,0,-0.5,0.4,-0.6,65.4
2025-06-07 02:00:00,ukwa,DP-UKW-03,Heavy Haul Truck (35T),1298,76.4,2.22,171.9,42.1,75.1,87.7,298,NONE,0,-1.15,-15.7,1.5,83.8
2025-06-07 02:00:00,gumgaon,DP-GUM-03,Heavy Haul Truck (35T),2613,88.6,2.93,165.7,44.4,82.3,82.3,113,NONE,0,0.03,-3.5,5.1,67.1
2025-06-07 04:00:00,gumgaon,DP-GUM-04,Heavy Haul Truck (35T),3290,87.4,2.95,164.0,47.7,80.5,80.2,290,NONE,0,0.06,-4.7,3.5,58.4
2025-06-07 04:00:00,balaghat,DP-BAL-04,Heavy Haul Truck (35T),1428,90.5,2.16,170.0,42.1,77.0,87.4,428,NONE,0,-1.25,-1.6,0.6,82.2
2025-06-07 04:00:00,tirodi,DP-TIR-04,Heavy Haul Truck (35T),3983,96.2,3.61,158.9,48.8,77.5,76.8,483,WARN_THERMAL_DRIFT,0,1.16,4.1,4.0,38.5
2025-06-07 04:00:00,ukwa,DP-UKW-04,Heavy Haul Truck (35T),956,99.2,2.55,179.4,38.5,74.1,88.0,456,WARN_THERMAL_DRIFT,0,-0.6,7.1,2.1,84.9
2025-06-07 04:00:00,dongri-buzurg,DP-DON-04,Heavy Haul Truck (35T),1684,86.8,2.23,167.6,41.9,77.4,86.5,184,NONE,0,-1.13,-5.3,-3.5,79.0
2025-06-07 06:00:00,balaghat,EX-BAL-01,Face Shovel Excavator,1395,78.8,2.39,170.7,38.9,77.9,87.0,395,NONE,0,-0.56,-0.9,-6.6,82.6
2025-06-07 06:00:00,ukwa,EX-UKW-01,Face Shovel Excavator,3286,76.7,2.5,164.1,46.3,72.1,81.1,286,NONE,0,-0.38,-3.0,-4.3,58.9
2025-06-07 06:00:00,tirodi,EX-TIR-01,Face Shovel Excavator,405,69.2,2.1,166.5,38.9,77.5,90.6,405,NONE,0,-1.04,-10.5,-1.9,94.9
2025-06-07 06:00:00,gumgaon,EX-GUM-01,Face Shovel Excavator,1790,74.0,2.07,173.3,41.4,73.6,86.5,290,NONE,0,-1.09,-5.7,2.7,77.6
2025-06-07 06:00:00,dongri-buzurg,EX-DON-01,Face Shovel Excavator,4193,85.3,2.73,161.7,45.5,75.9,78.0,193,NONE,0,0.0,5.6,-1.4,45.1
2025-06-07 08:00:00,gumgaon,EX-GUM-02,Face Shovel Excavator,3219,82.5,3.44,168.0,44.7,66.3,79.5,219,NONE,0,1.18,2.8,-6.7,48.5
2025-06-07 08:00:00,dongri-buzurg,EX-DON-02,Face Shovel Excavator,2731,75.6,2.37,163.4,42.4,81.2,83.1,231,NONE,0,-0.59,-4.1,7.7,65.9
2025-06-07 08:00:00,balaghat,EX-BAL-02,Face Shovel Excavator,4074,81.4,4.39,152.6,49.7,66.3,75.0,74,NONE,0,2.75,1.7,-9.6,24.9
2025-06-07 08:00:00,ukwa,EX-UKW-02,Face Shovel Excavator,3129,84.5,3.49,158.6,47.4,67.5,79.6,129,NONE,0,1.26,4.8,-4.8,48.0
2025-06-07 08:00:00,tirodi,EX-TIR-02,Face Shovel Excavator,4218,84.7,3.06,166.1,45.7,71.4,77.2,218,NONE,0,0.55,5.0,1.4,40.4
2025-06-07 10:00:00,tirodi,DR-TIR-01,Rotary Blast Drill,2902,78.5,2.28,153.3,45.5,79.8,82.7,402,NONE,0,-0.77,-0.5,-5.6,63.7
2025-06-07 10:00:00,gumgaon,DR-GUM-01,Rotary Blast Drill,1939,79.1,2.91,170.5,44.1,74.1,84.4,439,NONE,0,0.63,0.1,-4.9,70.4
2025-06-07 10:00:00,ukwa,DR-UKW-01,Rotary Blast Drill,2362,78.5,2.17,171.7,45.4,75.3,84.6,362,NONE,0,-1.02,-0.5,-3.5,70.5
2025-06-07 10:00:00,dongri-buzurg,DR-DON-01,Rotary Blast Drill,2584,80.4,2.48,168.7,45.0,75.7,83.3,84,NONE,0,-0.33,1.4,0.3,67.1
2025-06-07 10:00:00,balaghat,DR-BAL-01,Rotary Blast Drill,3396,83.1,2.46,164.6,45.7,81.4,80.9,396,NONE,0,-0.37,4.1,16.3,55.7
2025-06-07 12:00:00,balaghat,DZ-BAL-01,Tracked Bulldozer,1944,79.9,2.85,165.3,39.7,73.1,84.5,444,NONE,0,0.12,0.4,-9.5,74.5
2025-06-07 12:00:00,gumgaon,DZ-GUM-01,Tracked Bulldozer,3896,88.4,2.87,162.4,45.8,67.0,78.6,396,NONE,0,0.16,8.9,-10.1,45.9
2025-06-07 12:00:00,dongri-buzurg,DZ-DON-01,Tracked Bulldozer,2106,72.9,2.15,173.7,42.1,77.6,85.4,106,NONE,0,-1.37,-6.6,-2.3,73.7
2025-06-07 12:00:00,ukwa,DZ-UKW-01,Tracked Bulldozer,3959,77.0,2.87,167.9,45.5,79.4,78.4,459,NONE,0,0.16,-2.5,4.1,49.2
2025-06-07 12:00:00,tirodi,DZ-TIR-01,Tracked Bulldozer,3853,74.6,2.62,159.4,50.2,81.7,79.2,353,NONE,0,-0.37,-4.9,4.5,51.8
2025-06-07 14:00:00,ukwa,LD-UKW-01,Wheel Loader,3635,77.1,3.69,161.9,45.7,69.1,77.7,135,NONE,0,2.09,-1.8,-5.5,36.8
2025-06-07 14:00:00,balaghat,LD-BAL-01,Wheel Loader,2477,76.8,2.14,169.2,45.4,75.9,84.3,477,NONE,0,-1.26,-2.1,-4.6,69.0
2025-06-07 14:00:00,tirodi,LD-TIR-01,Wheel Loader,3181,80.6,2.5,161.1,46.5,71.7,81.5,181,NONE,0,-0.48,1.7,-6.2,59.5
2025-06-07 14:00:00,dongri-buzurg,LD-DON-01,Wheel Loader,1675,78.3,2.06,173.3,39.4,80.6,86.9,175,NONE,0,-1.43,-0.6,-1.3,79.1
2025-06-07 14:00:00,gumgaon,LD-GUM-01,Wheel Loader,3921,76.9,2.64,156.8,47.4,74.3,79.0,421,NONE,0,-0.18,-2.0,-3.3,51.0
2025-06-07 16:00:00,ukwa,CR-UKW-01,Primary Jaw Crusher,1133,84.9,2.89,180.8,0.0,69.7,86.8,133,NONE,0,-0.9,-1.4,-5.5,85.8
2025-06-07 16:00:00,tirodi,CR-TIR-01,Primary Jaw Crusher,386,82.4,2.35,184.9,0.0,76.7,90.1,386,NONE,0,-1.8,-3.9,-2.8,95.2
2025-06-07 16:00:00,gumgaon,CR-GUM-01,Primary Jaw Crusher,3308,89.1,3.98,160.1,0.0,73.6,78.1,308,NONE,0,0.91,2.8,0.0,49.7
2025-06-07 16:00:00,dongri-buzurg,CR-DON-01,Primary Jaw Crusher,2278,81.1,3.08,167.8,0.0,74.3,83.0,278,NONE,0,-0.59,-5.2,0.5,71.5
2025-06-07 16:00:00,balaghat,CR-BAL-01,Primary Jaw Crusher,3484,87.6,3.8,164.6,0.0,73.0,77.9,484,NONE,0,0.61,1.3,-1.0,50.7
2025-06-07 18:00:00,ukwa,DP-UKW-01,Heavy Haul Truck (35T),3291,90.9,2.93,169.1,48.7,73.7,80.3,291,NONE,0,0.03,-1.2,-2.4,58.6
2025-06-07 18:00:00,tirodi,DP-TIR-01,Heavy Haul Truck (35T),1127,88.3,2.08,175.9,39.2,80.6,88.5,127,NONE,0,-1.38,-3.8,-3.3,85.9
2025-06-07 18:00:00,dongri-buzurg,DP-DON-01,Heavy Haul Truck (35T),1015,90.8,2.08,185.0,37.9,78.7,88.8,15,NONE,0,-1.38,-1.3,2.0,87.3
2025-06-07 18:00:00,balaghat,DP-BAL-01,Heavy Haul Truck (35T),3819,91.5,3.08,161.3,50.1,77.1,78.4,319,NONE,0,0.28,-0.6,7.2,49.9
2025-06-07 18:00:00,gumgaon,DP-GUM-01,Heavy Haul Truck (35T),3930,92.4,3.14,157.8,47.1,73.6,77.9,430,NONE,0,0.38,0.3,-0.4,47.5
2025-06-07 20:00:00,gumgaon,DP-GUM-02,Heavy Haul Truck (35T),2544,85.5,2.86,171.2,43.0,74.3,82.6,44,NONE,0,-0.09,-6.6,-2.4,68.2
2025-06-07 20:00:00,tirodi,DP-TIR-02,Heavy Haul Truck (35T),1081,90.8,2.02,183.4,40.0,75.2,88.7,81,NONE,0,-1.48,-1.3,-2.8,86.5
2025-06-07 20:00:00,balaghat,DP-BAL-02,Heavy Haul Truck (35T),1174,90.3,2.05,174.4,41.0,83.1,88.4,174,NONE,0,-1.43,-1.8,8.8,85.3
2025-06-07 20:00:00,ukwa,DP-UKW-02,Heavy Haul Truck (35T),4079,97.7,3.3,157.9,47.4,68.6,77.2,79,WARN_THERMAL_DRIFT,0,0.65,5.6,-5.7,41.0
2025-06-07 20:00:00,dongri-buzurg,DP-DON-02,Heavy Haul Truck (35T),631,87.6,1.96,183.7,39.8,77.5,90.2,131,NONE,0,-1.58,-4.5,-2.1,92.1
2025-06-07 22:00:00,balaghat,DP-BAL-03,Heavy Haul Truck (35T),1610,93.5,2.42,178.0,44.3,82.6,86.3,110,NONE,0,-0.82,1.4,6.2,79.2
2025-06-07 22:00:00,ukwa,DP-UKW-03,Heavy Haul Truck (35T),1318,92.0,2.62,180.3,42.8,76.6,86.8,318,NONE,0,-0.48,-0.1,1.5,83.5
2025-06-07 22:00:00,dongri-buzurg,DP-DON-03,Heavy Haul Truck (35T),2981,91.3,2.75,158.0,42.5,74.8,81.6,481,NONE,0,-0.27,-0.8,4.3,62.7
2025-06-07 22:00:00,tirodi,DP-TIR-03,Heavy Haul Truck (35T),2773,90.7,3.04,158.9,44.3,79.9,81.6,273,NONE,0,0.21,-1.4,4.4,63.6
2025-06-07 22:00:00,gumgaon,DP-GUM-03,Heavy Haul Truck (35T),2633,88.0,2.59,174.8,43.0,78.8,82.9,133,NONE,0,-0.53,-4.1,-3.5,67.1
2025-06-08 00:00:00,gumgaon,DP-GUM-04,Heavy Haul Truck (35T),3310,89.4,3.19,149.3,47.5,70.8,79.7,310,NONE,0,0.46,-2.7,-9.7,54.7
2025-06-08 00:00:00,ukwa,DP-UKW-04,Heavy Haul Truck (35T),976,91.7,2.05,178.3,39.4,72.6,89.0,476,NONE,0,-1.43,-0.4,-1.5,87.8
2025-06-08 00:00:00,dongri-buzurg,DP-DON-04,Heavy Haul Truck (35T),1704,90.9,2.96,174.4,44.9,74.8,85.0,204,NONE,0,0.08,-1.2,-2.6,78.0
2025-06-08 00:00:00,tirodi,DP-TIR-04,Heavy Haul Truck (35T),4003,93.1,3.16,166.5,47.9,71.0,77.7,3,NONE,0,0.41,1.0,-6.5,46.0
2025-06-08 00:00:00,balaghat,DP-BAL-04,Heavy Haul Truck (35T),1448,88.6,2.14,177.6,42.2,75.9,87.4,448,NONE,0,-1.28,-3.5,-1.1,81.9
2025-06-08 02:00:00,dongri-buzurg,EX-DON-01,Face Shovel Excavator,4213,81.1,2.84,169.1,45.5,71.1,77.7,213,NONE,0,0.19,1.4,-4.8,45.1
2025-06-08 02:00:00,balaghat,EX-BAL-01,Face Shovel Excavator,1415,74.1,1.96,178.1,38.9,73.7,87.8,415,NONE,0,-1.27,-5.6,-4.2,82.3
2025-06-08 02:00:00,tirodi,EX-TIR-01,Face Shovel Excavator,425,71.9,1.39,173.4,40.2,83.6,91.9,425,NONE,0,-2.21,-7.8,6.1,94.7
2025-06-08 02:00:00,ukwa,EX-UKW-01,Face Shovel Excavator,3306,77.0,2.71,165.1,44.5,74.9,80.7,306,NONE,0,-0.03,-2.7,2.8,58.7
2025-06-08 02:00:00,gumgaon,EX-GUM-01,Face Shovel Excavator,1810,76.1,2.89,170.8,44.8,72.9,84.8,310,NONE,0,0.27,-3.6,-0.7,75.1
2025-06-08 04:00:00,gumgaon,EX-GUM-02,Face Shovel Excavator,3239,73.9,2.74,165.3,44.8,76.2,80.8,239,NONE,0,0.02,-5.8,9.9,59.3
2025-06-08 04:00:00,dongri-buzurg,EX-DON-02,Face Shovel Excavator,2751,80.3,2.58,166.3,46.1,76.1,82.6,251,NONE,0,-0.24,0.6,-5.1,65.3
2025-06-08 04:00:00,ukwa,EX-UKW-02,Face Shovel Excavator,3149,77.5,2.44,146.2,43.8,74.7,81.7,149,NONE,0,-0.47,-2.2,7.2,60.6
2025-06-08 04:00:00,tirodi,EX-TIR-02,Face Shovel Excavator,4238,77.1,2.92,146.5,47.4,74.0,77.4,238,NONE,0,0.32,-2.6,2.6,44.3
2025-06-08 04:00:00,balaghat,EX-BAL-02,Face Shovel Excavator,4094,78.7,4.14,161.3,49.7,66.7,75.4,94,NONE,0,2.33,-1.0,0.4,29.0
2025-06-08 06:00:00,tirodi,DR-TIR-01,Rotary Blast Drill,2922,77.1,2.69,159.2,44.8,78.8,81.9,422,NONE,0,0.14,-1.9,-1.0,62.3
2025-06-08 06:00:00,balaghat,DR-BAL-01,Rotary Blast Drill,3416,84.0,3.4,166.6,45.7,77.1,79.0,416,NONE,0,1.73,5.0,-4.3,40.3
2025-06-08 06:00:00,dongri-buzurg,DR-DON-01,Rotary Blast Drill,2604,74.7,2.64,170.6,45.2,72.2,82.9,104,NONE,0,0.03,-4.3,-3.5,67.2
2025-06-08 06:00:00,gumgaon,DR-GUM-01,Rotary Blast Drill,1959,81.2,2.19,169.7,43.3,79.3,85.7,459,NONE,0,-0.97,2.2,5.2,74.5
2025-06-08 06:00:00,ukwa,DR-UKW-01,Rotary Blast Drill,2382,76.9,2.56,167.0,45.0,81.1,83.7,382,NONE,0,-0.15,-2.1,5.8,70.2
2025-06-08 08:00:00,dongri-buzurg,DZ-DON-01,Tracked Bulldozer,2126,81.8,2.04,171.1,43.1,80.7,85.5,126,NONE,0,-1.6,2.3,3.1,72.4
2025-06-08 08:00:00,ukwa,DZ-UKW-01,Tracked Bulldozer,3979,79.6,3.17,162.8,45.7,73.1,77.7,479,NONE,0,0.79,0.1,-6.3,43.5
2025-06-08 08:00:00,balaghat,DZ-BAL-01,Tracked Bulldozer,1964,80.3,2.99,168.8,44.6,69.4,84.1,464,NONE,0,0.41,0.8,-3.7,71.6
2025-06-08 08:00:00,gumgaon,DZ-GUM-01,Tracked Bulldozer,3916,80.7,2.64,161.4,47.9,76.8,79.0,416,NONE,0,-0.33,1.2,9.8,50.5
