date,mine_id,rainfall_mm,rainfall_7d_mm,rainfall_anomaly,water_risk_index,soil_saturation_index,monsoon_intensity,cumulative_monsoon_rain
2025-05-13,balaghat,0.0,0.2,-1.0,0.03,0.05,0.0,18.5
2025-05-13,tirodi,0.0,0.5,-1.0,0.03,0.05,0.0,17.6
2025-05-13,ukwa,0.0,1.4,-1.0,0.03,0.05,0.0,20.0
2025-05-13,dongri-buzurg,0.0,0.2,-1.0,0.03,0.05,0.0,16.7
2025-05-13,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,11.9
2025-05-14,tirodi,0.0,0.5,-1.0,0.03,0.05,0.0,17.6
2025-05-14,balaghat,0.0,0.2,-1.0,0.03,0.05,0.0,18.5
2025-05-14,ukwa,0.0,1.4,-1.0,0.03,0.05,0.0,20.0
2025-05-14,dongri-buzurg,0.0,0.2,-1.0,0.03,0.05,0.0,16.7
2025-05-14,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,11.9
2025-05-15,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,11.9
2025-05-15,tirodi,0.0,0.5,-1.0,0.03,0.05,0.0,17.6
2025-05-15,ukwa,0.9,2.3,-0.65,0.034,0.05,0.0,20.9
2025-05-15,balaghat,0.2,0.4,-0.94,0.031,0.05,0.0,18.7
2025-05-15,dongri-buzurg,0.0,0.2,-1.0,0.03,0.05,0.0,16.7
2025-05-16,balaghat,0.0,0.4,-1.0,0.03,0.05,0.0,18.7
2025-05-16,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,11.9
2025-05-16,ukwa,0.0,2.3,-1.0,0.03,0.05,0.0,20.9
2025-05-16,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,16.7
2025-05-16,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,17.6
2025-05-17,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,11.9
2025-05-17,balaghat,0.0,0.4,-1.0,0.03,0.05,0.0,18.7
2025-05-17,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,17.6
2025-05-17,ukwa,0.3,2.6,-0.88,0.031,0.05,0.0,21.2
2025-05-17,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,16.7
2025-05-18,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,17.6
2025-05-18,gumgaon,0.2,0.2,-0.93,0.031,0.05,0.0,12.1
2025-05-18,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,16.7
2025-05-18,balaghat,0.0,0.4,-1.0,0.03,0.05,0.0,18.7
2025-05-18,ukwa,0.0,1.2,-1.0,0.03,0.05,0.0,21.2
2025-05-19,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,12.1
2025-05-19,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,16.7
2025-05-19,balaghat,0.0,0.2,-1.0,0.03,0.05,0.0,18.7
2025-05-19,ukwa,0.0,1.2,-1.0,0.03,0.05,0.0,21.2
2025-05-19,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,17.6
2025-05-20,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,16.7
2025-05-20,balaghat,0.0,0.2,-1.0,0.03,0.05,0.0,18.7
2025-05-20,tirodi,0.7,0.7,-0.71,0.033,0.05,0.0,18.3
2025-05-20,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,12.1
2025-05-20,ukwa,0.0,1.2,-1.0,0.03,0.05,0.0,21.2
2025-05-21,balaghat,0.0,0.2,-1.0,0.03,0.05,0.0,18.7
2025-05-21,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,18.3
2025-05-21,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,12.1
2025-05-21,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,16.7
2025-05-21,ukwa,0.0,1.2,-1.0,0.03,0.05,0.0,21.2
2025-05-22,ukwa,1.6,1.9,-0.38,0.036,0.05,0.0,22.8
2025-05-22,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,16.7
2025-05-22,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,12.1
2025-05-22,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,18.3
2025-05-22,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-23,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-23,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,18.3
2025-05-23,ukwa,0.0,1.9,-1.0,0.03,0.05,0.0,22.8
2025-05-23,dongri-buzurg,2.3,2.3,-0.18,0.039,0.05,0.0,19.0
2025-05-23,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,12.1
2025-05-24,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-24,ukwa,0.0,1.6,-1.0,0.03,0.05,0.0,22.8
2025-05-24,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,18.3
2025-05-24,dongri-buzurg,0.0,2.3,-1.0,0.03,0.05,0.0,19.0
2025-05-24,gumgaon,0.0,0.2,-1.0,0.03,0.05,0.0,12.1
2025-05-25,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,18.3
2025-05-25,dongri-buzurg,0.0,2.3,-1.0,0.03,0.05,0.0,19.0
2025-05-25,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,12.1
2025-05-25,ukwa,0.0,1.6,-1.0,0.03,0.05,0.0,22.8
2025-05-25,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-26,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,12.1
2025-05-26,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-26,ukwa,0.5,2.1,-0.81,0.032,0.05,0.0,23.3
2025-05-26,tirodi,0.0,0.7,-1.0,0.03,0.05,0.0,18.3
2025-05-26,dongri-buzurg,0.0,2.3,-1.0,0.03,0.05,0.0,19.0
2025-05-27,gumgaon,0.0,0.0,-1.0,0.03,0.05,0.0,12.1
2025-05-27,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,18.3
2025-05-27,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-27,ukwa,0.0,2.1,-1.0,0.03,0.05,0.0,23.3
2025-05-27,dongri-buzurg,0.0,2.3,-1.0,0.03,0.05,0.0,19.0
2025-05-28,ukwa,0.0,2.1,-1.0,0.03,0.05,0.0,23.3
2025-05-28,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-28,gumgaon,0.1,0.1,-0.97,0.03,0.05,0.0,12.2
2025-05-28,dongri-buzurg,0.0,2.3,-1.0,0.03,0.05,0.0,19.0
2025-05-28,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,18.3
2025-05-29,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.2
2025-05-29,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-29,dongri-buzurg,0.0,2.3,-1.0,0.03,0.05,0.0,19.0
2025-05-29,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,23.3
2025-05-29,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,18.3
2025-05-30,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,18.3
2025-05-30,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,23.3
2025-05-30,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-30,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.2
2025-05-30,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-05-31,tirodi,0.3,0.3,-0.87,0.031,0.05,0.0,18.6
2025-05-31,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-05-31,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-05-31,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,23.3
2025-05-31,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.2
2025-06-01,tirodi,0.0,0.3,-1.0,0.03,0.05,0.0,18.6
2025-06-01,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-06-01,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,23.3
2025-06-01,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.2
2025-06-01,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-02,tirodi,0.0,0.3,-1.0,0.03,0.05,0.0,18.6
2025-06-02,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-06-02,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.2
2025-06-02,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,23.3
2025-06-02,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-03,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-06-03,tirodi,0.0,0.3,-1.0,0.03,0.05,0.0,18.6
2025-06-03,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-03,gumgaon,0.1,0.2,-0.97,0.03,0.05,0.0,12.3
2025-06-03,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,23.3
2025-06-04,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.3
2025-06-04,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-06-04,ukwa,0.0,0.0,-1.0,0.03,0.05,0.0,23.3
2025-06-04,tirodi,0.0,0.3,-1.0,0.03,0.05,0.0,18.6
2025-06-04,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-05,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-05,tirodi,0.0,0.3,-1.0,0.03,0.05,0.0,18.6
2025-06-05,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.3
2025-06-05,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-06-05,ukwa,0.5,0.5,-0.81,0.032,0.05,0.0,23.8
2025-06-06,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-06,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,23.8
2025-06-06,balaghat,0.0,0.0,-1.0,0.03,0.05,0.0,18.7
2025-06-06,tirodi,0.0,0.3,-1.0,0.03,0.05,0.0,18.6
2025-06-06,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.3
2025-06-07,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.3
2025-06-07,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,18.6
2025-06-07,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,23.8
2025-06-07,balaghat,0.1,0.1,-0.97,0.03,0.05,0.0,18.8
2025-06-07,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-08,dongri-buzurg,0.0,0.0,-1.0,0.03,0.05,0.0,19.0
2025-06-08,ukwa,0.0,0.5,-1.0,0.03,0.05,0.0,23.8
2025-06-08,tirodi,0.0,0.0,-1.0,0.03,0.05,0.0,18.6
2025-06-08,gumgaon,0.0,0.1,-1.0,0.03,0.05,0.0,12.3
2025-06-08,balaghat,0.0,0.1,-1.0,0.03,0.05,0.0,18.8
2025-06-09,balaghat,4.7,4.8,-0.71,0.049,0.05,0.0,23.5
2025-06-09,dongri-buzurg,4.1,4.1,-0.68,0.046,0.05,0.0,23.1
2025-06-09,ukwa,4.2,4.7,-0.65,0.047,0.05,0.0,28.0
2025-06-09,gumgaon,5.2,5.3,-0.62,0.051,0.05,0.0,17.5
2025-06-09,tirodi,2.7,2.7,-0.75,0.041,0.05,0.0,21.3
2025-06-10,tirodi,2.0,4.7,-0.83,0.038,0.05,0.031,23.3
2025-06-10,balaghat,9.6,14.4,-0.44,0.103,0.108,0.031,33.1
2025-06-10,gumgaon,2.2,7.4,-0.85,0.039,0.05,0.031,19.7
2025-06-10,dongri-buzurg,3.3,7.4,-0.75,0.043,0.05,0.031,26.4
2025-06-10,ukwa,3.3,8.0,-0.73,0.043,0.05,0.031,31.3
2025-06-11,tirodi,4.2,8.9,-0.65,0.047,0.05,0.063,27.5
2025-06-11,gumgaon,3.3,10.7,-0.78,0.054,0.068,0.063,23.0
2025-06-11,balaghat,16.5,30.9,-0.09,0.205,0.232,0.063,49.6
2025-06-11,ukwa,5.4,13.4,-0.59,0.052,0.05,0.063,36.7
2025-06-11,dongri-buzurg,3.9,11.3,-0.72,0.049,0.056,0.063,30.3
2025-06-12,tirodi,4.8,13.7,-0.62,0.053,0.057,0.094,32.3
2025-06-12,balaghat,31.4,62.3,0.65,0.406,0.467,0.094,81.0
2025-06-12,ukwa,4.8,17.7,-0.65,0.058,0.064,0.094,41.5
2025-06-12,dongri-buzurg,5.8,17.1,-0.61,0.075,0.086,0.094,36.1
2025-06-12,gumgaon,3.4,14.1,-0.79,0.068,0.09,0.094,26.4
2025-06-13,balaghat,2.1,64.4,-0.89,0.298,0.483,0.125,83.1
2025-06-13,tirodi,2.4,16.1,-0.82,0.05,0.067,0.125,34.7
2025-06-13,dongri-buzurg,6.3,23.4,-0.59,0.095,0.117,0.125,42.4
2025-06-13,gumgaon,6.8,20.9,-0.59,0.108,0.134,0.125,33.2
2025-06-13,ukwa,0.4,18.1,-0.97,0.041,0.065,0.125,41.9
2025-06-14,ukwa,8.2,26.3,-0.46,0.09,0.095,0.156,50.1
2025-06-14,tirodi,9.3,25.4,-0.33,0.101,0.106,0.156,44.0
2025-06-14,gumgaon,13.9,34.8,-0.2,0.189,0.222,0.156,47.1
2025-06-14,dongri-buzurg,3.3,26.7,-0.8,0.093,0.133,0.156,45.7
2025-06-14,balaghat,17.9,82.2,-0.14,0.441,0.616,0.156,101.0
2025-06-15,ukwa,2.9,29.2,-0.82,0.075,0.105,0.187,53.0
2025-06-15,gumgaon,8.1,42.9,-0.56,0.197,0.274,0.187,55.2
2025-06-15,dongri-buzurg,2.7,29.4,-0.84,0.099,0.147,0.187,48.4
2025-06-15,balaghat,13.4,95.6,-0.39,0.484,0.717,0.187,114.4
2025-06-15,tirodi,5.0,30.4,-0.66,0.096,0.127,0.187,49.0
2025-06-16,balaghat,20.3,111.2,-0.12,0.582,0.834,0.218,134.7
2025-06-16,dongri-buzurg,1.3,26.6,-0.93,0.085,0.133,0.218,49.7
2025-06-16,gumgaon,2.9,40.6,-0.85,0.167,0.259,0.218,58.1
2025-06-16,ukwa,2.2,27.2,-0.87,0.068,0.098,0.218,55.2
2025-06-16,tirodi,2.9,30.6,-0.81,0.088,0.128,0.218,51.9
2025-06-17,tirodi,1.4,30.0,-0.91,0.081,0.125,0.249,53.3
2025-06-17,gumgaon,13.4,51.8,-0.33,0.252,0.331,0.249,71.5
2025-06-17,ukwa,9.4,33.3,-0.46,0.11,0.12,0.249,64.6
2025-06-17,balaghat,11.5,113.1,-0.52,0.555,0.848,0.249,146.2
2025-06-17,dongri-buzurg,19.2,42.5,0.03,0.204,0.212,0.249,68.9
2025-06-18,ukwa,7.6,35.5,-0.58,0.107,0.128,0.279,72.2
2025-06-18,dongri-buzurg,2.3,40.9,-0.88,0.132,0.204,0.279,71.2
2025-06-18,gumgaon,28.3,76.8,0.35,0.408,0.491,0.279,99.8
2025-06-18,balaghat,18.2,114.8,-0.28,0.589,0.861,0.279,164.4
2025-06-18,tirodi,6.9,32.7,-0.59,0.109,0.136,0.279,60.2
2025-06-19,tirodi,8.6,36.5,-0.51,0.126,0.152,0.309,68.8
2025-06-19,balaghat,12.4,95.8,-0.53,0.48,0.718,0.309,176.8
2025-06-19,gumgaon,10.0,83.4,-0.54,0.36,0.533,0.309,109.8
2025-06-19,ukwa,11.4,42.1,-0.4,0.137,0.152,0.309,83.6
2025-06-19,dongri-buzurg,3.7,38.8,-0.82,0.131,0.194,0.309,74.9
2025-06-20,tirodi,4.4,38.5,-0.76,0.114,0.16,0.339,73.2
2025-06-20,balaghat,4.0,97.7,-0.85,0.456,0.733,0.339,180.8
2025-06-20,ukwa,6.6,48.3,-0.67,0.131,0.174,0.339,90.2
2025-06-20,dongri-buzurg,12.7,45.2,-0.41,0.186,0.226,0.339,87.6
2025-06-20,gumgaon,5.7,82.3,-0.75,0.338,0.526,0.339,115.5
2025-06-21,ukwa,4.4,44.5,-0.79,0.114,0.161,0.368,94.6
2025-06-21,dongri-buzurg,2.3,44.2,-0.9,0.142,0.221,0.368,89.9
2025-06-21,gumgaon,4.5,72.9,-0.81,0.298,0.466,0.368,120.0
2025-06-21,balaghat,19.7,99.5,-0.31,0.526,0.746,0.368,200.5
2025-06-21,tirodi,7.4,36.6,-0.61,0.121,0.152,0.368,80.6
2025-06-22,dongri-buzurg,5.5,47.0,-0.76,0.163,0.235,0.397,95.4
2025-06-22,tirodi,19.0,50.6,-0.05,0.203,0.211,0.397,99.6
2025-06-22,ukwa,6.7,48.3,-0.69,0.131,0.174,0.397,101.3
2025-06-22,balaghat,5.7,91.8,-0.81,0.436,0.689,0.397,206.2
2025-06-22,gumgaon,16.5,81.3,-0.34,0.377,0.519,0.397,136.5
2025-06-23,balaghat,22.2,93.7,-0.29,0.511,0.703,0.426,228.4
2025-06-23,tirodi,13.3,61.0,-0.36,0.206,0.254,0.426,112.9
2025-06-23,ukwa,2.7,48.8,-0.88,0.116,0.176,0.426,104.0
2025-06-23,dongri-buzurg,16.7,62.4,-0.31,0.254,0.312,0.426,112.1
2025-06-23,gumgaon,30.0,108.4,0.16,0.536,0.693,0.426,166.5
2025-06-24,gumgaon,9.3,104.3,-0.66,0.437,0.666,0.454,175.8
2025-06-24,dongri-buzurg,9.0,52.2,-0.64,0.193,0.261,0.454,121.1
2025-06-24,tirodi,0.8,60.4,-0.96,0.154,0.252,0.454,113.7
2025-06-24,balaghat,31.1,113.3,-0.04,0.634,0.85,0.454,259.5
2025-06-24,ukwa,2.0,41.4,-0.91,0.098,0.15,0.454,106.0
2025-06-25,ukwa,4.2,38.0,-0.83,0.099,0.137,0.482,110.2
2025-06-25,gumgaon,8.1,84.1,-0.71,0.355,0.537,0.482,183.9
2025-06-25,balaghat,7.1,102.2,-0.79,0.489,0.767,0.482,266.6
2025-06-25,tirodi,4.5,58.0,-0.8,0.163,0.242,0.482,118.2
2025-06-25,dongri-buzurg,34.3,84.2,0.31,0.39,0.421,0.482,155.4
2025-06-26,balaghat,16.8,106.6,-0.52,0.547,0.8,0.509,283.4
2025-06-26,ukwa,18.9,45.5,-0.25,0.174,0.164,0.509,129.1
2025-06-26,tirodi,7.6,57.0,-0.67,0.173,0.238,0.509,125.8
2025-06-26,gumgaon,13.6,87.7,-0.53,0.39,0.56,0.509,197.5
2025-06-26,dongri-buzurg,15.9,96.4,-0.42,0.353,0.482,0.509,171.3
2025-06-27,balaghat,28.2,130.8,-0.23,0.701,0.981,0.536,311.6
2025-06-27,gumgaon,22.6,104.6,-0.25,0.491,0.668,0.536,220.1
2025-06-27,tirodi,9.2,61.8,-0.62,0.192,0.258,0.536,135.0
2025-06-27,ukwa,5.0,43.9,-0.81,0.115,0.159,0.536,134.1
2025-06-27,dongri-buzurg,3.4,87.1,-0.88,0.275,0.436,0.536,174.7
2025-06-28,gumgaon,7.6,107.7,-0.76,0.443,0.688,0.562,227.7
2025-06-28,ukwa,1.6,41.1,-0.94,0.095,0.148,0.562,135.7
2025-06-28,tirodi,10.3,64.7,-0.59,0.203,0.27,0.562,145.3
2025-06-28,balaghat,13.7,124.8,-0.64,0.616,0.936,0.562,325.3
2025-06-28,dongri-buzurg,11.7,96.5,-0.6,0.336,0.482,0.562,186.4
2025-06-29,gumgaon,17.0,108.2,-0.48,0.483,0.691,0.588,244.7
2025-06-29,tirodi,12.9,58.6,-0.5,0.198,0.244,0.588,158.2
2025-06-29,dongri-buzurg,2.5,93.5,-0.92,0.291,0.468,0.588,188.9
2025-06-29,balaghat,78.9,198.0,1.02,0.916,1.0,0.588,404.2
2025-06-29,ukwa,7.3,41.7,-0.74,0.12,0.151,0.588,143.0
2025-06-30,tirodi,9.1,54.4,-0.66,0.173,0.227,0.613,167.3
2025-06-30,balaghat,18.9,194.7,-0.53,0.676,1.0,0.613,423.1
2025-06-30,gumgaon,21.3,99.5,-0.37,0.467,0.636,0.613,266.0
2025-06-30,ukwa,5.5,44.5,-0.81,0.119,0.161,0.613,148.5
2025-06-30,dongri-buzurg,17.2,94.0,-0.45,0.351,0.47,0.613,206.1
2025-07-01,ukwa,18.2,60.7,-0.4,0.204,0.219,0.637,166.7
2025-07-01,dongri-buzurg,8.5,93.5,-0.74,0.315,0.468,0.637,214.6
2025-07-01,balaghat,8.2,171.8,-0.8,0.633,1.0,0.637,431.3
2025-07-01,gumgaon,23.3,113.5,-0.33,0.528,0.725,0.637,289.3
2025-07-01,tirodi,10.3,63.9,-0.63,0.201,0.266,0.637,177.6
2025-07-02,dongri-buzurg,18.2,77.4,-0.46,0.305,0.387,0.661,232.8
2025-07-02,ukwa,22.7,79.2,-0.27,0.262,0.286,0.661,189.4
2025-07-02,balaghat,36.1,200.8,-0.16,0.744,1.0,0.661,467.4
2025-07-02,gumgaon,6.5,111.9,-0.82,0.455,0.715,0.661,295.8
2025-07-02,tirodi,19.8,79.2,-0.31,0.277,0.33,0.661,197.4
2025-07-03,tirodi,13.4,85.0,-0.55,0.266,0.354,0.685,210.8
2025-07-03,dongri-buzurg,35.6,97.1,0.03,0.434,0.486,0.685,268.4
2025-07-03,ukwa,6.9,67.2,-0.79,0.173,0.243,0.685,196.3
2025-07-03,gumgaon,8.0,106.3,-0.78,0.439,0.679,0.685,303.8
2025-07-03,balaghat,17.9,201.9,-0.6,0.672,1.0,0.685,485.3
2025-07-04,balaghat,33.4,207.1,-0.27,0.734,1.0,0.707,518.7
2025-07-04,ukwa,11.8,74.0,-0.64,0.207,0.267,0.707,208.1
2025-07-04,tirodi,4.2,80.0,-0.86,0.217,0.333,0.707,215.0
2025-07-04,gumgaon,18.4,102.1,-0.52,0.465,0.652,0.707,322.2
2025-07-04,dongri-buzurg,35.8,129.5,0.0,0.532,0.648,0.707,304.2
2025-07-05,balaghat,14.7,208.1,-0.69,0.659,1.0,0.729,533.4
2025-07-05,gumgaon,28.8,123.3,-0.27,0.588,0.788,0.729,351.0
2025-07-05,dongri-buzurg,12.4,130.2,-0.66,0.44,0.651,0.729,316.6
2025-07-05,tirodi,12.6,82.3,-0.6,0.256,0.343,0.729,227.6
2025-07-05,ukwa,12.8,85.2,-0.62,0.236,0.308,0.729,220.9
2025-07-06,balaghat,36.3,165.5,-0.25,0.745,1.0,0.75,569.7
2025-07-06,gumgaon,65.3,171.6,0.61,0.861,1.0,0.75,416.3
2025-07-06,ukwa,10.0,87.9,-0.71,0.23,0.317,0.75,230.9
2025-07-06,tirodi,10.9,80.3,-0.66,0.245,0.335,0.75,238.5
2025-07-06,dongri-buzurg,24.7,152.4,-0.35,0.556,0.762,0.75,341.3
2025-07-07,ukwa,9.0,91.4,-0.75,0.234,0.33,0.771,239.9
2025-07-07,balaghat,10.3,156.9,-0.79,0.641,1.0,0.771,580.0
2025-07-07,tirodi,2.0,73.2,-0.94,0.191,0.305,0.771,240.5
2025-07-07,gumgaon,7.2,157.5,-0.83,0.629,1.0,0.771,423.5
2025-07-07,dongri-buzurg,11.3,146.5,-0.71,0.484,0.732,0.771,352.6
2025-07-08,ukwa,5.1,78.3,-0.86,0.19,0.283,0.79,245.0
2025-07-08,balaghat,15.3,164.0,-0.7,0.661,1.0,0.79,595.3
2025-07-08,tirodi,14.2,77.1,-0.58,0.249,0.321,0.79,254.7
2025-07-08,gumgaon,23.2,157.4,-0.46,0.693,1.0,0.79,446.7
2025-07-08,dongri-buzurg,17.5,155.5,-0.56,0.537,0.778,0.79,370.1
2025-07-09,balaghat,36.0,163.9,-0.31,0.744,1.0,0.809,631.3
2025-07-09,tirodi,5.5,62.8,-0.84,0.179,0.262,0.809,260.2
2025-07-09,gumgaon,19.9,170.8,-0.54,0.68,1.0,0.809,466.6
2025-07-09,ukwa,1.9,57.5,-0.95,0.132,0.208,0.809,246.9
2025-07-09,dongri-buzurg,3.9,141.2,-0.9,0.439,0.706,0.809,374.0
2025-07-10,dongri-buzurg,8.4,114.0,-0.8,0.376,0.57,0.827,382.4
2025-07-10,balaghat,70.3,216.3,0.31,0.881,1.0,0.827,701.6
2025-07-10,gumgaon,14.6,177.4,-0.67,0.658,1.0,0.827,481.2
2025-07-10,ukwa,5.3,55.9,-0.86,0.142,0.202,0.827,252.2
2025-07-10,tirodi,25.2,74.6,-0.3,0.287,0.311,0.827,285.4
2025-07-11,ukwa,11.1,55.2,-0.72,0.164,0.199,0.844,263.3
2025-07-11,dongri-buzurg,24.3,102.5,-0.43,0.404,0.512,0.844,406.7
2025-07-11,gumgaon,44.4,203.4,-0.03,0.778,1.0,0.844,525.6
2025-07-11,balaghat,49.0,231.9,-0.11,0.796,1.0,0.844,750.6
2025-07-11,tirodi,18.4,88.8,-0.5,0.296,0.37,0.844,303.8
2025-07-12,tirodi,5.0,81.2,-0.87,0.223,0.338,0.861,308.8
2025-07-12,dongri-buzurg,3.1,93.2,-0.93,0.292,0.466,0.861,409.8
2025-07-12,ukwa,3.3,45.7,-0.92,0.112,0.165,0.861,266.6
2025-07-12,gumgaon,31.6,206.2,-0.32,0.726,1.0,0.861,557.2
2025-07-12,balaghat,26.1,243.3,-0.53,0.704,1.0,0.861,776.7
2025-07-13,dongri-buzurg,18.3,86.8,-0.59,0.334,0.434,0.876,428.1
2025-07-13,gumgaon,33.0,173.9,-0.31,0.732,1.0,0.876,590.2
2025-07-13,balaghat,11.5,218.5,-0.8,0.646,1.0,0.876,788.2
2025-07-13,ukwa,14.3,50.0,-0.65,0.166,0.181,0.876,280.9
2025-07-13,tirodi,26.2,96.5,-0.31,0.346,0.402,0.876,335.0
2025-07-14,balaghat,62.6,270.8,0.08,0.85,1.0,0.891,850.8
2025-07-14,dongri-buzurg,19.9,95.4,-0.56,0.366,0.477,0.891,448.0
2025-07-14,ukwa,13.3,54.3,-0.68,0.171,0.196,0.891,294.2
2025-07-14,gumgaon,8.0,174.7,-0.83,0.632,1.0,0.891,598.2
2025-07-14,tirodi,35.0,129.5,-0.1,0.464,0.54,0.891,370.0
2025-07-15,dongri-buzurg,26.9,104.8,-0.42,0.422,0.524,0.905,474.9
2025-07-15,balaghat,33.1,288.6,-0.44,0.732,1.0,0.905,883.9
2025-07-15,gumgaon,17.4,168.9,-0.65,0.67,1.0,0.905,615.6
2025-07-15,ukwa,8.4,57.6,-0.8,0.158,0.208,0.905,302.6
2025-07-15,tirodi,12.3,127.6,-0.69,0.368,0.532,0.905,382.3
2025-07-16,balaghat,32.6,285.2,-0.46,0.73,1.0,0.918,916.5
2025-07-16,gumgaon,24.0,173.0,-0.52,0.696,1.0,0.918,639.6
2025-07-16,dongri-buzurg,4.5,105.4,-0.9,0.334,0.527,0.918,479.4
2025-07-16,tirodi,13.6,135.7,-0.66,0.393,0.565,0.918,395.9
2025-07-16,ukwa,10.6,66.3,-0.76,0.186,0.239,0.918,313.2
2025-07-17,dongri-buzurg,3.7,100.7,-0.92,0.317,0.503,0.93,483.1
2025-07-17,gumgaon,26.6,185.0,-0.48,0.706,1.0,0.93,666.2
2025-07-17,balaghat,68.0,282.9,0.11,0.872,1.0,0.93,984.5
2025-07-17,tirodi,26.3,136.8,-0.35,0.447,0.57,0.93,422.2
2025-07-17,ukwa,4.2,65.2,-0.9,0.158,0.235,0.93,317.4
2025-07-18,ukwa,23.4,77.5,-0.48,0.262,0.28,0.941,340.8
